gvkey,fyear,Size,Leverage,MB,ATM_IV,IV_Skew,n_obs
003835,2017,10.663504100075725,0.39356674565981065,4.474719018969793,0.21868783,0.023462726,233
003835,2018,10.672009915570966,0.3885063045586809,3.8210763124789597,0.30494046,0.022072332,232
003851,2017,10.586662374000285,0.1236958642948285,2.847094751976995,0.2788972,0.03050395,231
003851,2018,10.432031444595259,0.23319948229515813,2.4789366259954697,0.2774623,0.029395487,230
003863,2017,8.211946702444738,0.3011824828291215,3.6302082042298967,0.20394506,0.024735488,231
003863,2018,7.447885699917581,0.39524297469606473,1.8748157170588575,0.26127154,0.03994169,226
003897,2017,9.885104668946726,0.36085527289957653,2.0643083494533223,0.13944611,0.032718387,231
003897,2018,9.906798440492606,0.3343805114638448,1.9601765654000194,0.15252538,0.035970442,228
003905,2017,7.769369927600504,0.054018197650424475,1.418169048176825,0.36599287,0.08081292,90
003905,2018,7.965841813968564,0.1237005647428678,1.8961889334858613,0.3381816,0.05425136,230
003937,2018,5.381294717785953,0.4831915666052628,1.1828612487072014,1.0601071,0.0666406,198
003946,2017,7.119141705373378,0.3403870328749381,2.6284886170212767,0.43695784,0.04057226,208
003946,2018,5.245302907595663,0.5078967508522925,-1.0175604077253217,0.7372143,0.083165474,213
003964,2017,7.548999168618153,0.15471899060457062,1.1116329372919904,0.48729602,0.049246144,230
003964,2018,7.472945739515991,0.16530865669066777,1.0485002630511189,0.4800207,0.052835397,229
003969,2017,7.250321126075836,0.1665154133916582,1.693987160614982,0.3296785,0.03316409,177
003969,2018,7.390261338613756,0.12263335715890827,1.7393385029786477,0.36104533,0.04202711,228
003980,2017,11.91525693502588,0.2009416530081742,3.6192833111460727,0.17669354,0.01957934,232
003980,2018,12.06684919814056,0.17470942615468874,3.5676853997088553,0.21363063,0.015718335,230
004016,2017,10.229611680258119,0.2080875225524892,4.523795190615911,0.26320973,0.028890844,230
004016,2018,10.307463376544385,0.2168079189108665,4.667838595828555,0.25377372,0.028743198,229
004029,2017,10.864439937995934,0.4041000195860808,3.0500350017500875,0.14819643,0.029279877,231
004029,2018,10.792700158744776,0.3997227712606206,2.420264584473069,0.16676345,0.018891023,230
004036,2017,8.732704320155113,0.2714047582967116,7.296175673450182,0.21874449,0.023350028,67
004036,2018,8.722974796627286,0.2527572599413134,7.200966471277842,0.20561028,0.03460347,202
004040,2017,6.479937194199755,0.537559226533487,-2.9960018382352938,0.49899828,0.04093156,231
004040,2018,5.630437288430386,0.5150791034937376,-1.071833910034602,0.56808513,0.07743419,230
004045,2017,6.195743271253979,0.0,5.406916007317127,0.25647727,0.072831556,169
004045,2018,6.158205351934914,0.0,5.454074578462035,0.30153623,0.043995526,137
